NR_076872.1	11
NR_076387.1	19
KF270702.1	33
NR_076895.1	33
KF270701.1	33
KF270703.1	33
CP017169.1	34
CP017173.1	34
CP017174.1	34
NR_076378.1	34
CP017170.1	34
CP017172.1	34
KF270710.1	34
CP017171.1	34
CP002830.1	35
KF270704.1	35
KF270705.1	35
KF270694.1	38
NR_103023.1	41
KF270711.1	41
X87291.1	41
KF270696.1	43
KF270697.1	43
CP022098.1	43
KF270695.1	48
CP011509.1	48
AM946600.1	52
CP012159.1	52
X87286.1	54
NR_103018.1	56
CP012673.1	56
CP012670.1	56
CP012672.1	56
CP022423.1	63
CP040656.1	69
U03396.1	139
X85745.1	139
NR_103969.1	139
CP019916.1	139
CP017201.1	139
CP019767.1	139
CP031412.1	139
CP019844.1	139
M88330.1	139
CP019601.1	159
CP033319.1	192
CP033318.1	192
CP032340.1	192
CP032343.1	192
CP033322.1	192
CP033320.1	192
CP032341.1	192
CP046243.1	201
LR134508.1	201
CP014338.1	238
CP035809.1	238
CP050128.1	238
CP016378.1	238
LS483376.1	238
CP016376.1	238
CP051546.1	239
CP033934.1	246
CP013210.1	247
CP043634.1	247
CP031676.1	250
LR215974.1	250
LR134289.1	250
CP035532.1	253
CP045735.1	253
CP018786.1	253
CP033930.1	253
CP022058.2	253
CP033828.1	253
CP050961.1	253
CP023968.1	253
CP033760.1	253
LR215967.1	253
CP033929.1	254
CP033928.1	254
M62807.1	256
CP053920.1	285
NR_103106.1	285
CP044131.1	285
CP031450.1	294
LT707061.1	303
LT799039.1	303
CP045551.1	303
LR134299.1	303
CP022561.1	303
CP022763.1	305
CP034199.1	305
CP034196.1	305
CP034198.1	305
CP047138.1	305
CP052112.1	305
CP021652.1	305
CP022774.1	305
CP012687.1	305
CP022796.1	305
CP052110.1	305
CP047136.1	305
CP012943.1	305
CP022757.1	305
CP051296.1	305
CP034195.1	305
CP012939.1	305
NR_076637.1	408
NR_076617.1	408
LT962688.1	408
NR_076552.1	408
NR_076215.1	414
CP024028.1	536
CP024029.1	536
CP050992.1	536
LR134182.1	536
CP035713.1	542
CP035712.1	542
CP044097.1	545
LR134204.1	545
CP033780.1	545
CP052059.1	545
CP023527.1	545
CP022073.2	545
CP026709.1	545
CP026697.1	545
CP031649.1	549
KT865763.1	549
CP046722.1	549
CP034474.1	549
CP016889.1	549
CP034469.1	549
CP034148.1	549
CP048033.1	549
CP021851.1	550
CP026536.1	550
CP050263.1	552
CP050258.1	552
CP024970.1	552
CP050242.1	552
CP050244.1	552
CP050240.1	552
LR134215.1	563
LR133996.1	563
CP033844.1	571
CP026269.1	571
CP026275.1	571
CP027426.1	571
CP029128.1	571
LR607327.1	571
CP017928.1	571
LR134333.1	571
CP011597.1	571
LR133932.1	571
LS483483.1	571
CP026715.1	571
CP046115.1	571
CP027852.1	703
X65487.1	703
LT575468.1	703
CP050969.1	703
CP027853.1	703
HM007602.1	703
CP030753.1	715
CP022715.1	715
NR_076484.1	715
LR134515.1	715
EU302130.1	715
LS483358.1	715
NR_076992.1	716
LT906456.1	716
LR134486.1	718
LR134310.1	718
LR134169.1	720
CP043811.1	725
CP043810.1	725
LS483458.1	726
CP031240.1	726
CP031243.1	726
CP031238.1	726
LS483480.1	727
AP022867.1	727
LR134168.1	727
CP031692.1	727
CP031244.1	727
CP033167.1	727
CP031250.1	727
LR134490.1	727
CP031685.1	727
CP051639.1	728
CP051641.1	728
CP034110.1	728
CP051636.1	728
CP051640.1	728
CP051642.1	728
CP051638.1	728
CP051637.1	728
CP050316.1	728
CP035368.2	729
LR134481.1	729
CP042987.1	731
CP018803.1	731
NR_103965.1	731
CP018802.1	731
CP042985.1	731
CP042983.1	731
CP042984.1	731
CP018805.1	731
CP042988.1	731
CP042993.1	731
CP043001.1	731
CP042991.1	731
CP018807.1	731
NR_076444.1	731
CP018804.1	731
CP042990.1	731
CP042986.1	731
CP018808.1	731
CP042992.1	731
CP042989.1	731
CP018806.1	731
CP012067.1	732
AB303970.1	734
CP038817.1	735
CP049089.1	738
CP054198.1	738
CP015559.1	747
CP015558.1	747
CP038873.1	747
CP038875.1	747
CP015563.1	747
LS483473.1	747
CP023972.1	747
CP015560.1	747
CP038874.1	747
CP045724.1	747
CP015570.1	747
CP015561.1	747
CP040918.1	747
CP044077.1	747
CP015562.1	747
CP048792.1	747
CP013291.1	747
CP023516.1	747
LT906458.1	747
CP026859.1	747
CP015572.1	747
CP038872.1	747
CP033598.1	747
CP031554.1	747
CP040848.1	747
CP028927.1	747
CP031553.1	747
CP033599.1	747
CP033600.1	747
CP026744.1	747
CP015565.1	747
CP026861.1	747
CP015573.1	747
CP015564.1	747
CP029322.1	747
CP038871.1	747
CP028926.1	747
LR134532.1	747
CP020403.2	747
CP015571.1	747
CP015569.1	747
CP020405.2	747
CP033597.1	747
CP015566.1	747
CP031552.1	747
CP031551.1	747
CP019081.1	747
CP048402.1	747
CP015567.1	747
CP015568.1	747
CP030096.1	747
CP029712.1	747
CP049756.1	747
LR134362.1	749
LT906448.1	754
LR134405.1	758
NR_076473.1	774
CP014012.2	774
CP045671.1	774
L39095.1	774
CP033454.1	779
CP033456.1	779
NR_077000.1	779
CP033455.1	779
NR_077002.1	779
CP044031.1	784
LS398550.1	784
LS398547.1	784
LS398552.1	784
LS398549.1	784
NR_076246.1	784
LS398548.1	784
AP019773.1	803
CP054003.1	817
NR_076259.1	817
CP036542.1	817
CP036553.1	817
CP036546.1	817
CP018937.1	817
CP036555.1	817
HM007617.1	817
CP036539.1	817
CP043610.1	817
LN877293.1	817
CP012706.1	817
CP037440.1	817
CP011073.1	817
NR_076999.1	817
CP036550.1	817
NR_076197.1	818
CP012937.1	818
AP022660.1	818
AP019724.1	820
LT745890.1	820
CP043529.1	821
FJ410382.1	821
NR_076384.1	821
CP013020.1	821
CP050956.1	823
NR_076385.1	823
CP051672.1	823
CP054012.1	823
CP040468.1	823
CP024596.1	837
NR_076276.1	837
CP024591.1	837
NR_076194.1	837
CP024593.1	837
CP024594.1	837
CP024592.1	837
CP024598.1	837
CP024601.1	837
CP011995.1	837
CP025931.1	837
CP024595.1	837
CP024597.1	837
CP007756.1	837
CP024600.1	837
CP024599.1	837
CP025932.1	837
FJ410389.1	859
CP033837.1	859
CP036295.1	876
NR_076625.1	876
NR_121913.1	891
NR_076814.1	894
CP015381.1	897
CP019913.2	897
NR_076646.1	899
NR_076449.1	916
CP020046.1	926
NR_076745.1	926
NR_076375.1	944
CP025749.1	944
NR_076400.1	945
AF416765.1	945
CP042444.1	955
U23710.1	955
CP042445.1	955
CP042446.1	955
CP037426.1	955
NR_102561.1	959
CP020946.1	959
CP007656.1	959
CP011930.1	964
CP034395.1	964
CP013136.1	964
NR_076845.1	979
CP015172.1	979
CP009239.1	979
NR_103089.1	985
CP031763.1	986
NR_076504.1	986
CP018912.1	996
CP015107.1	996
CP013992.1	996
CP016277.1	996
CP010992.1	996
NR_076946.1	996
NR_076807.1	1006
NR_076835.1	1014
LR134404.1	1014
CP022386.1	1017
NR_076649.1	1018
CP022383.1	1019
CP022385.1	1019
CP022379.1	1019
LR134489.1	1019
LN907867.1	1079
AP014854.2	1079
CP012946.1	1079
CP033200.1	1270
X06484.1	1270
CP025616.2	1270
CP007437.1	1270
CP041689.1	1270
CP026366.1	1270
NR_076127.1	1270
CP035298.1	1270
CP043842.1	1270
CP040019.1	1270
CP043849.1	1270
CP046319.1	1270
CP008889.1	1274
LR134391.1	1275
CP035103.1	1275
LR131272.1	1275
LR134487.1	1275
CP033865.1	1280
CP020377.1	1296
LR134275.1	1343
CP016316.1	1396
CP045275.1	1404
CP051128.1	1404
NR_076162.1	1488
CP030018.1	1488
CP032452.1	1490
CP013857.1	1491
CP013850.1	1491
CP013246.1	1491
CP013295.1	1491
CP014148.1	1491
CP027780.1	1491
CP013296.1	1491
CP027775.1	1491
CP013844.1	1491
CP028859.1	1491
CP013242.1	1491
X65602.1	1491
CP013681.1	1491
CP013701.1	1491
CP027779.1	1491
CP013682.1	1491
CP031097.1	1491
CP027778.1	1491
CP031098.1	1491
CP027781.1	1491
CP014219.1	1491
CP028842.1	1491
CP013847.1	1491
CP013849.1	1491
CP013705.1	1491
CP027777.1	1491
CP027776.1	1491
CP014151.1	1491
CP014174.1	1491
CP013683.1	1491
AP014696.1	1491
CP013841.1	1491
CP013243.1	1491
CP013709.1	1491
CP013845.1	1491
S51077.1	1491
CP013686.1	1491
CP046450.1	1491
CP013247.1	1491
CP013843.1	1491
CP013707.1	1491
CP012323.1	1496
CP020380.1	1496
CP016102.1	1496
CP016104.1	1496
CP020379.1	1496
CP045224.1	1496
CP033216.1	1496
CP033213.1	1496
CP012325.1	1496
CP026613.2	1496
CP019864.1	1496
CP029152.1	1496
CP029154.1	1496
CP026614.2	1496
CP026615.2	1496
CP033214.1	1496
CP012312.1	1496
CP020378.1	1496
CP009557.1	1502
CP014150.1	1505
MG205642.1	1505
CP009225.1	1509
CP011663.1	1509
CP016280.1	1519
CP014170.1	1519
CP038158.1	1519
CP014761.1	1575
CP029236.1	1646
NR_076554.1	1646
AF143477.2	1646
CP029237.1	1646
CP033902.1	1661
HQ877672.1	1661
AY375325.1	1661
CP007519.1	1661
CP050810.1	1661
CP012649.1	1661
CP028833.1	1661
CP033905.1	1661
FM991721.1	1661
CP033904.1	1661
NR_122026.1	1661
AY375319.1	1661
CP029004.1	1661
CP033903.1	1661
AY375323.1	1661
AY375324.1	1661
AY375320.1	1661
CP029001.1	1661
AY375322.1	1661
CP031133.1	1679
CP016019.1	1679
CP011964.1	1679
CP011965.1	1679
CP047129.1	1680
CP024959.1	1680
CP028341.1	1680
CP023005.1	1680
NR_076275.1	1680
CP007443.1	1680
LR698990.1	1680
AP018132.1	1681
LR134344.1	1681
CP010412.1	1681
CP018757.1	1681
NR_103201.1	1681
LR698991.1	1681
AB505794.1	1681
LR134354.1	1682
LN824140.1	1682
CP010411.1	1682
LR655210.1	1682
CP014241.1	1683
NR_103009.1	1684
CP023192.1	1685
CP021554.1	1685
CP021559.1	1685
CP023193.1	1685
CP023197.1	1685
CP021557.1	1685
CP021556.1	1685
CP021394.1	1685
CP023198.1	1685
CP021390.1	1685
CP021555.1	1685
CP021388.1	1685
CP021558.1	1685
CP023199.1	1685
NR_103011.1	1685
CP021389.1	1685
CP023195.1	1685
CP021391.1	1685
CP023194.1	1685
CP021387.1	1685
CP021552.1	1685
CP021553.1	1685
CP021385.1	1685
CP023196.1	1685
CP033841.1	1685
CP021384.1	1685
LR134348.1	1685
CP034192.1	1685
CP019596.1	1685
CP021392.1	1685
LR655209.1	1685
LR699003.1	1685
CP021393.1	1685
CP045532.1	1685
CP040931.1	1685
CP045646.1	1685
CP034770.1	1685
CP053940.1	1685
CP010413.1	1685
CP021386.1	1685
CP007287.1	1687
NR_076130.1	1689
LR134349.1	1689
CP022544.1	1694
CP019705.1	1697
LR698967.1	1697
CP014869.1	1703
CP026734.1	1703
CP030797.1	1703
CP019963.1	1705
CP009251.1	1705
CP016326.1	1705
CP014279.1	1705
NR_076873.1	1708
LR134387.1	1708
CP041694.1	1710
CP021383.1	1710
NR_076137.1	1711
CP032788.1	1725
CP046322.1	1725
NR_103005.1	1727
LT576034.1	1744
LT618777.1	1744
LT618781.1	1744
LT604998.1	1744
LR698993.1	1744
LT618776.1	1744
LT576038.1	1744
LT618780.1	1744
CP030279.1	1744
LT576042.1	1744
LT576032.1	1744
LT593929.1	1744
LT618791.1	1744
LT576033.1	1744
LT618783.1	1744
